"@timestamp","source.ip","source.port","source.packets","source.bytes","destination.ip","destination.port","destination.packets","destination.bytes","network.bytes","network.transport","event.duration","network.packets"
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,746",4,288,"10.0.22.101","13,003",2,152,440,tcp,"239,538",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,746",2,144,"10.0.22.101","13,003",1,76,220,tcp,"191,770",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,584",12,"2,572","10.0.22.101","13,002",12,"1,326","3,898",tcp,"1,259,040",24
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,584",6,"1,286","10.0.22.101","13,002",6,663,"1,949",tcp,"1,106,748",12
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","37,350",4,288,"10.0.22.101","13,004",2,152,440,tcp,"225,101",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","37,350",2,144,"10.0.22.101","13,004",1,76,220,tcp,"192,554",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","47,534",4,288,"10.0.22.101","13,005",2,152,440,tcp,"255,301",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","47,534",2,144,"10.0.22.101","13,005",1,76,220,tcp,"193,507",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,522",4,288,"10.0.22.101","13,006",2,152,440,tcp,"235,942",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,522",2,144,"10.0.22.101","13,006",1,76,220,tcp,"192,216",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,886",4,288,"10.0.22.101","13,001",2,152,440,tcp,"270,798",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,886",2,144,"10.0.22.101","13,001",1,76,220,tcp,"224,689",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,594",4,288,"10.0.22.101","13,002",2,152,440,tcp,"297,035",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,594",2,144,"10.0.22.101","13,002",1,76,220,tcp,"255,958",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,760",4,288,"10.0.22.101","13,003",2,152,440,tcp,"735,047",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,760",2,144,"10.0.22.101","13,003",1,76,220,tcp,"689,586",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","37,362",4,288,"10.0.22.101","13,004",2,152,440,tcp,"233,002",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","37,362",2,144,"10.0.22.101","13,004",1,76,220,tcp,"179,091",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","47,546",4,288,"10.0.22.101","13,005",2,152,440,tcp,"263,041",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","47,546",2,144,"10.0.22.101","13,005",1,76,220,tcp,"187,994",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,534",4,288,"10.0.22.101","13,006",2,152,440,tcp,"210,229",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,534",2,144,"10.0.22.101","13,006",1,76,220,tcp,"181,639",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,604",12,"2,574","10.0.22.101","13,002",12,"1,326","3,900",tcp,"1,768,049",24
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,604",6,"1,287","10.0.22.101","13,002",6,663,"1,950",tcp,"1,632,939",12
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,900",4,288,"10.0.22.101","13,001",2,152,440,tcp,"217,404",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,900",2,144,"10.0.22.101","13,001",1,76,220,tcp,"180,301",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,608",4,288,"10.0.22.101","13,002",2,152,440,tcp,"215,879",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,608",2,144,"10.0.22.101","13,002",1,76,220,tcp,"179,571",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,774",4,288,"10.0.22.101","13,003",2,152,440,tcp,"264,032",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,774",2,144,"10.0.22.101","13,003",1,76,220,tcp,"204,664",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","37,376",4,288,"10.0.22.101","13,004",2,152,440,tcp,"239,888",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","37,376",2,144,"10.0.22.101","13,004",1,76,220,tcp,"192,771",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","47,560",4,288,"10.0.22.101","13,005",2,152,440,tcp,"254,433",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","47,560",2,144,"10.0.22.101","13,005",1,76,220,tcp,"198,732",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,548",4,288,"10.0.22.101","13,006",2,152,440,tcp,"277,581",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,548",2,144,"10.0.22.101","13,006",1,76,220,tcp,"207,974",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,912",4,288,"10.0.22.101","13,001",2,152,440,tcp,"228,976",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,912",2,144,"10.0.22.101","13,001",1,76,220,tcp,"207,880",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,620",4,288,"10.0.22.101","13,002",2,152,440,tcp,"272,411",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,620",2,144,"10.0.22.101","13,002",1,76,220,tcp,"229,467",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,786",4,288,"10.0.22.101","13,003",2,152,440,tcp,"261,958",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,786",2,144,"10.0.22.101","13,003",1,76,220,tcp,"225,778",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","37,388",4,288,"10.0.22.101","13,004",2,152,440,tcp,"222,545",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","37,388",2,144,"10.0.22.101","13,004",1,76,220,tcp,"203,378",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","47,572",4,288,"10.0.22.101","13,005",2,152,440,tcp,"293,946",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","47,572",2,144,"10.0.22.101","13,005",1,76,220,tcp,"253,633",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,560",4,288,"10.0.22.101","13,006",2,152,440,tcp,"316,506",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,560",2,144,"10.0.22.101","13,006",1,76,220,tcp,"222,388",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,630",12,"2,576","10.0.22.101","13,002",12,"1,326","3,902",tcp,"1,376,614",24
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,630",6,"1,288","10.0.22.101","13,002",6,663,"1,951",tcp,"1,219,689",12
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,926",4,288,"10.0.22.101","13,001",2,152,440,tcp,"330,427",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,926",2,144,"10.0.22.101","13,001",1,76,220,tcp,"292,300",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,634",4,288,"10.0.22.101","13,002",2,152,440,tcp,"265,419",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,634",2,144,"10.0.22.101","13,002",1,76,220,tcp,"224,680",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,800",4,288,"10.0.22.101","13,003",2,152,440,tcp,"283,727",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,800",2,144,"10.0.22.101","13,003",1,76,220,tcp,"245,168",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","37,402",4,288,"10.0.22.101","13,004",2,152,440,tcp,"241,755",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","37,402",2,144,"10.0.22.101","13,004",1,76,220,tcp,"196,433",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","47,586",4,288,"10.0.22.101","13,005",2,152,440,tcp,"289,214",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","47,586",2,144,"10.0.22.101","13,005",1,76,220,tcp,"206,776",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,574",4,288,"10.0.22.101","13,006",2,152,440,tcp,"250,944",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,574",2,144,"10.0.22.101","13,006",1,76,220,tcp,"200,659",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,938",4,288,"10.0.22.101","13,001",2,152,440,tcp,"243,717",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,938",2,144,"10.0.22.101","13,001",1,76,220,tcp,"194,949",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,646",4,288,"10.0.22.101","13,002",2,152,440,tcp,"393,877",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,646",2,144,"10.0.22.101","13,002",1,76,220,tcp,"197,458",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,812",4,288,"10.0.22.101","13,003",2,152,440,tcp,"511,510,278",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,812",2,144,"10.0.22.101","13,003",1,76,220,tcp,"511,477,622",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","37,414",4,288,"10.0.22.101","13,004",2,152,440,tcp,"226,276",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","37,414",2,144,"10.0.22.101","13,004",1,76,220,tcp,"203,141",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","47,598",4,288,"10.0.22.101","13,005",2,152,440,tcp,"270,429",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","47,598",2,144,"10.0.22.101","13,005",1,76,220,tcp,"200,265",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,586",4,288,"10.0.22.101","13,006",2,152,440,tcp,"244,110",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,586",2,144,"10.0.22.101","13,006",1,76,220,tcp,"195,438",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,950",4,288,"10.0.22.101","13,001",2,152,440,tcp,"252,614",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,950",2,144,"10.0.22.101","13,001",1,76,220,tcp,"209,412",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,952",12,"1,410","10.0.22.101","13,001",12,"1,146","2,556",tcp,"1,255,053",24
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,952",6,705,"10.0.22.101","13,001",6,573,"1,278",tcp,"1,118,545",12
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","44,954",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"508,719,139",24
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","44,954",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"508,584,180",12
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,662",4,288,"10.0.22.101","13,002",2,152,440,tcp,"281,783",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,662",2,144,"10.0.22.101","13,002",1,76,220,tcp,"203,872",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,828",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"1,234,887",24
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,828",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"1,116,204",12
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","54,666",12,"2,578","10.0.22.101","13,002",12,"1,326","3,904",tcp,"1,289,709",24
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,666",6,"1,289","10.0.22.101","13,002",6,663,"1,952",tcp,"1,153,786",12
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","40,832",4,288,"10.0.22.101","13,003",2,152,440,tcp,"245,540",6
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","40,832",2,144,"10.0.22.101","13,003",1,76,220,tcp,"199,388",3
"Jan 23, 2020 @ 14:28:10.002","192.168.4.10","51,226","33,118","3,302,882","10.0.22.101","8,600","31,966","6,213,066","9,515,948",udp,"2,417,961,185,205","65,084"
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","51,226","16,559","1,651,441","10.0.22.101","8,600","15,983","3,106,533","4,757,974",udp,"2,417,961,051,921","32,542"
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","36,771",1,92,"169.254.169.123",123,1,92,184,udp,"54,735",2
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","48,257",1,92,"46.165.221.137",123,1,92,184,udp,"3,273,209",2
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","54,846",1,92,"169.254.169.123",123,1,92,184,udp,"28,460",2
"Jan 23, 2020 @ 14:28:10.002","10.0.12.101","36,169",1,92,"169.254.169.123",123,1,92,184,udp,"29,289",2
"Jan 23, 2020 @ 14:28:10.002","fe80::ac:cbff:fe3b:c5bf",546,1,116,"ff02::1:2",547,,,116,udp,0,1
"Jan 23, 2020 @ 14:28:09.541","52.205.255.12","50,144",,,"192.168.4.10","8,443",,,,tcp,"2,888,000",
"Jan 23, 2020 @ 14:28:09.541","52.205.255.12","50,144",,,"10.0.12.101","8,443",,,,tcp,"2,901,000",
"Jan 23, 2020 @ 14:28:09.524","52.205.255.12","50,142",,,"192.168.4.10","8,443",,,,tcp,"2,840,000",
"Jan 23, 2020 @ 14:28:09.524","52.205.255.12","50,142",,,"10.0.12.101","8,443",,,,tcp,"2,852,000",
"Jan 23, 2020 @ 14:28:09.182","52.205.255.12","50,140",,,"192.168.4.10","8,443",,,,tcp,"2,713,000",
"Jan 23, 2020 @ 14:28:09.182","52.205.255.12","50,140",,,"10.0.12.101","8,443",,,,tcp,"2,726,000",
"Jan 23, 2020 @ 14:28:09.170","52.205.255.12","50,138",,,"192.168.4.10","8,443",,,,tcp,"2,949,000",
"Jan 23, 2020 @ 14:28:09.170","52.205.255.12","50,138",,,"10.0.12.101","8,443",,,,tcp,"2,964,000",
"Jan 23, 2020 @ 14:28:05.119","52.205.255.12","50,136",,,"192.168.4.10","8,443",,,,tcp,"2,851,000",
"Jan 23, 2020 @ 14:28:05.119","52.205.255.12","50,136",,,"10.0.12.101","8,443",,,,tcp,"2,865,000",
"Jan 23, 2020 @ 14:28:01.070","52.205.255.12","50,134",,,"192.168.4.10","8,443",,,,tcp,"2,990,000",
"Jan 23, 2020 @ 14:28:01.070","52.205.255.12","50,134",,,"10.0.12.101","8,443",,,,tcp,"3,005,000",
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,084",9,"1,871","10.0.12.101","8,443",6,"2,136","4,007",tcp,"3,024,154",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,084",18,"3,742","192.168.4.10","8,443",12,"4,272","8,014",tcp,"3,037,309",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,086",9,"1,871","10.0.12.101","8,443",7,"2,204","4,075",tcp,"3,259,823",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,086",18,"3,742","192.168.4.10","8,443",14,"4,408","8,150",tcp,"3,278,365",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,088",9,"1,871","10.0.12.101","8,443",6,"2,136","4,007",tcp,"3,152,309",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,088",18,"3,742","192.168.4.10","8,443",12,"4,272","8,014",tcp,"3,192,494",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,090",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"2,970,476",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,090",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"3,014,175",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,092",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"506,713,906",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,092",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"506,734,865",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,094",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"3,112,805",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,094",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"3,097,189",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,096",9,"1,874","10.0.12.101","8,443",6,"2,136","4,010",tcp,"5,255,235",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,096",18,"3,748","192.168.4.10","8,443",12,"4,272","8,020",tcp,"5,278,078",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,098",9,"1,874","10.0.12.101","8,443",6,"2,136","4,010",tcp,"3,123,026",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,098",18,"3,748","192.168.4.10","8,443",12,"4,272","8,020",tcp,"3,117,227",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,100",9,"1,871","10.0.12.101","8,443",6,"2,136","4,007",tcp,"3,127,651",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,100",18,"3,742","192.168.4.10","8,443",12,"4,272","8,014",tcp,"3,137,494",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,102",10,"1,942","10.0.12.101","8,443",8,"2,301","4,243",tcp,"4,445,116",18
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,102",20,"3,884","192.168.4.10","8,443",16,"4,602","8,486",tcp,"4,476,780",36
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,104",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"3,905,369",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,104",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"3,925,327",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,106",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"508,071,678",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,106",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"508,092,320",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,108",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"2,946,223",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,108",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"2,949,349",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,110",9,"1,872","10.0.12.101","8,443",6,"2,136","4,008",tcp,"2,901,523",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,110",18,"3,744","192.168.4.10","8,443",12,"4,272","8,016",tcp,"2,920,725",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,112",9,"1,872","10.0.12.101","8,443",6,"2,136","4,008",tcp,"3,104,607",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,112",18,"3,744","192.168.4.10","8,443",12,"4,272","8,016",tcp,"3,124,737",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,114",9,"1,871","10.0.12.101","8,443",7,"2,204","4,075",tcp,"3,055,626",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,114",18,"3,742","192.168.4.10","8,443",14,"4,408","8,150",tcp,"3,079,054",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,116",9,"1,875","10.0.12.101","8,443",7,"2,204","4,079",tcp,"3,103,132",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,116",18,"3,750","192.168.4.10","8,443",14,"4,408","8,158",tcp,"3,105,029",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,118",10,"1,359","10.0.12.101","8,443",7,"2,143","3,502",tcp,"3,322,658",17
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,118",20,"2,718","192.168.4.10","8,443",14,"4,286","7,004",tcp,"3,347,859",34
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,120",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"509,351,836",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,120",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"509,386,086",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,122",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"3,036,202",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,122",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"3,045,174",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,124",9,"1,873","10.0.12.101","8,443",7,"2,204","4,077",tcp,"4,133,927",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,124",18,"3,746","192.168.4.10","8,443",14,"4,408","8,154",tcp,"4,163,917",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,126",9,"1,872","10.0.12.101","8,443",7,"2,204","4,076",tcp,"3,409,092",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,126",18,"3,744","192.168.4.10","8,443",14,"4,408","8,152",tcp,"3,426,762",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,128",9,"1,874","10.0.12.101","8,443",6,"2,136","4,010",tcp,"2,979,470",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,128",18,"3,748","192.168.4.10","8,443",12,"4,272","8,020",tcp,"2,997,285",30
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,130",9,"1,873","10.0.12.101","8,443",7,"2,204","4,077",tcp,"2,977,610",16
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,130",18,"3,746","192.168.4.10","8,443",14,"4,408","8,154",tcp,"2,998,390",32
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,132",9,"1,872","10.0.12.101","8,443",6,"2,136","4,008",tcp,"3,009,101",15
"Jan 23, 2020 @ 14:28:00.010","52.205.255.12","50,132",18,"3,744","192.168.4.10","8,443",12,"4,272","8,016",tcp,"3,022,203",30
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","53,054","12,363","107,643,393","10.0.21.101","9,200","6,769","16,781,741","124,425,134",tcp,"2,219,650,417,285","19,132"
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","53,140","2,769","4,324,553","10.0.21.101","9,200","1,830","929,849","5,254,402",tcp,"2,206,624,233,224","4,599"
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","40,470",4,288,"10.0.22.101","13,003",2,152,440,tcp,"219,009",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","40,470",2,144,"10.0.22.101","13,003",1,76,220,tcp,"178,774",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","37,072",4,288,"10.0.22.101","13,004",2,152,440,tcp,"209,657",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","37,072",2,144,"10.0.22.101","13,004",1,76,220,tcp,"178,226",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","47,256",4,288,"10.0.22.101","13,005",2,152,440,tcp,"228,095",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","47,256",2,144,"10.0.22.101","13,005",1,76,220,tcp,"192,347",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","40,244",4,288,"10.0.22.101","13,006",2,152,440,tcp,"229,827",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","40,244",2,144,"10.0.22.101","13,006",1,76,220,tcp,"193,662",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","44,608",4,288,"10.0.22.101","13,001",2,152,440,tcp,"231,789",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","44,608",2,144,"10.0.22.101","13,001",1,76,220,tcp,"192,506",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","54,316",4,288,"10.0.22.101","13,002",2,152,440,tcp,"277,081",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","54,316",2,144,"10.0.22.101","13,002",1,76,220,tcp,"215,071",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","40,482",4,288,"10.0.22.101","13,003",2,152,440,tcp,"267,485",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","40,482",2,144,"10.0.22.101","13,003",1,76,220,tcp,"197,928",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","37,084",4,288,"10.0.22.101","13,004",2,152,440,tcp,"227,353",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","37,084",2,144,"10.0.22.101","13,004",1,76,220,tcp,"205,710",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","47,268",4,288,"10.0.22.101","13,005",2,152,440,tcp,"258,220",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","47,268",2,144,"10.0.22.101","13,005",1,76,220,tcp,"197,783",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","40,256",4,288,"10.0.22.101","13,006",2,152,440,tcp,"228,692",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","40,256",2,144,"10.0.22.101","13,006",1,76,220,tcp,"194,196",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","54,326",12,"2,570","10.0.22.101","13,002",12,"1,326","3,896",tcp,"1,261,287",24
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","54,326",6,"1,285","10.0.22.101","13,002",6,663,"1,948",tcp,"1,126,020",12
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","54,328",12,"2,570","10.0.22.101","13,002",12,"1,326","3,896",tcp,"1,619,613",24
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","54,328",6,"1,285","10.0.22.101","13,002",6,663,"1,948",tcp,"1,480,643",12
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","44,624",4,288,"10.0.22.101","13,001",2,152,440,tcp,"224,294",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","44,624",2,144,"10.0.22.101","13,001",1,76,220,tcp,"190,649",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","54,332",4,288,"10.0.22.101","13,002",2,152,440,tcp,"272,137",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","54,332",2,144,"10.0.22.101","13,002",1,76,220,tcp,"222,936",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","40,498",4,288,"10.0.22.101","13,003",2,152,440,tcp,"272,601",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","40,498",2,144,"10.0.22.101","13,003",1,76,220,tcp,"218,995",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","37,100",4,288,"10.0.22.101","13,004",2,152,440,tcp,"218,821",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","37,100",2,144,"10.0.22.101","13,004",1,76,220,tcp,"196,071",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","47,284",4,288,"10.0.22.101","13,005",2,152,440,tcp,"244,641",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","47,284",2,144,"10.0.22.101","13,005",1,76,220,tcp,"193,558",3
"Jan 23, 2020 @ 14:28:00.010","192.168.4.10","40,272",4,288,"10.0.22.101","13,006",2,152,440,tcp,"257,485",6
"Jan 23, 2020 @ 14:28:00.010","10.0.12.101","40,272",2,144,"10.0.22.101","13,006",1,76,220,tcp,"226,877",3
