"@timestamp","source.bytes","source.packets","destination.bytes","destination.packets","network.packets","network.bytes","network.transport","event.duration"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"246,753"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,165"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"235,533"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"189,294"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"260,836"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"197,358"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"243,729"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"197,479"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"278,691"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"220,114"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"284,694"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"243,826"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"1,456,933"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"1,268,833"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"224,010"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"181,054"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"223,405"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"179,767"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"209,739"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"177,654"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"239,208"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,204"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"264,203"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"200,491"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"251,345"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,155"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"255,132"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"219,114"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,284"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"201,849"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"243,424"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,778"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"236,496"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"194,589"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"257,309"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"194,543"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"239,694"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,495"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"257,136"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"219,833"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"262,801"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"208,362"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"242,411"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"191,846"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,187"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"201,464"
"Jan 22, 2020 @ 17:08:00.004","2,572",12,"1,322",12,24,"3,894",tcp,"1,252,295"
"Jan 22, 2020 @ 17:08:00.004","1,286",6,661,6,12,"1,947",tcp,"1,116,131"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"240,196"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"192,762"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"224,540"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"179,005"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"221,595"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"180,004"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"281,475"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"247,312"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"216,668"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"179,749"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"255,245"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"186,551"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"250,651"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"197,512"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"240,499"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,093"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"309,652"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"267,079"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"243,606"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,490"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"258,542"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,367"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"269,587"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"224,580"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"226,066"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,113"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"265,900"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,712"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,558"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,867"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"274,883"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"226,044"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"260,757"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"213,558"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"293,574"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"224,493"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"241,643"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"191,875"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"268,942"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,235"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"259,211"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"203,495"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"224,286"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"205,640"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"267,895"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"208,359"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"266,183"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,132"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"244,021"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"210,151"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"264,877"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"221,816"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"240,636"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"188,332"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"262,116"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,202"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"245,649"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,821"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"233,636"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"184,127"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"239,998"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"200,621"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"232,674"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"189,523"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"237,352"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"175,954"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"248,145"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"192,550"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"225,461"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"191,477"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"270,964"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,316"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"273,829"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,797"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"228,607"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,105"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"509,197"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"448,400"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"220,256"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"179,846"
"Jan 22, 2020 @ 17:08:00.004",56,1,56,1,2,112,tcp,"32,034"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"209,292"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"177,685"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"254,404"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"213,210"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,740"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"229,344"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"229,257"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,066"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"264,896"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,006"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"264,706"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,623"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"257,261"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,221"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"263,470"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"212,084"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"283,075"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,478"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"250,297"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,441"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"259,912"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,453"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"248,116"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"233,463"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,777"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"238,129"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"246,631"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"228,169"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"290,026"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"247,649"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"268,128"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"208,716"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"266,356"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,668"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"295,564"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"226,836"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"226,162"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"192,170"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"265,326"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"194,704"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"243,860"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"202,815"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"210,587"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"177,816"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"272,417"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"206,241"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"238,521"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,686"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"247,686"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,836"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"268,950"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"226,654"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"228,440"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,601"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"251,484"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"197,795"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"228,265"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"194,978"
"Jan 22, 2020 @ 17:08:00.004",60,1,56,1,2,116,tcp,"41,521"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"230,742"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,859"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"236,238"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,010"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"242,950"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"192,380"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,120"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"208,807"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"255,857"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"200,265"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"238,930"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,292"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"268,036"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,012"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"238,156"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"194,894"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"223,291"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"190,232"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"269,812"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"200,540"
"Jan 22, 2020 @ 17:08:00.004",112,2,56,1,3,168,tcp,"259,770"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"234,808"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,376"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"228,618"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,508"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"281,854"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"197,446"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"253,499"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,097"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"258,358"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"194,513"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"279,742"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"238,147"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"241,344"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"197,095"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"280,201"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"237,661"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"284,750"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"246,305"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"250,344"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"216,899"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"254,536"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,381"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"218,757"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"180,821"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"210,691"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"177,702"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"270,391"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"225,552"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"233,681"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"186,397"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"205,754"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"177,862"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"234,613"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,573"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"272,321"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"228,705"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"232,605"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"247,720"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"297,525"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"208,767"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"267,749"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"201,173"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"244,733"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,852"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"286,265"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,077"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"260,219"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,059"
"Jan 22, 2020 @ 17:08:00.004",60,1,56,1,2,116,tcp,"31,580"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"226,203"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"196,444"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"286,308"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"211,586"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"269,763"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,078"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"238,664"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"192,523"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"246,185"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"197,249"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"283,973"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"205,042"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"237,665"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"186,894"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"272,793"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,741"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"289,312"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"202,753"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"243,577"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,923"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"238,655"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"200,555"
"Jan 22, 2020 @ 17:08:00.004",112,2,56,1,3,168,tcp,"65,217"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"272,029"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"229,886"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"232,336"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"187,052"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"266,912"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"226,935"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"228,657"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"211,818"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"250,744"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"201,739"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"265,721"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,089"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"225,299"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,495"
"Jan 22, 2020 @ 17:08:00.004",116,1,,,1,116,udp,0
"Jan 22, 2020 @ 17:07:50.004","3,268,198","32,770","6,293,594","31,546","64,316","9,561,792",udp,"2,396,065,926,813"
"Jan 22, 2020 @ 17:07:50.004","1,634,099","16,385","3,146,797","15,773","32,158","4,780,896",udp,"2,396,065,790,294"
"Jan 22, 2020 @ 17:07:50.004",92,1,92,1,2,184,udp,"29,725"
"Jan 22, 2020 @ 17:07:50.004",92,1,92,1,2,184,udp,"29,305"
"Jan 22, 2020 @ 17:07:50.004",92,1,92,1,2,184,udp,"29,841"
"Jan 22, 2020 @ 17:07:50.004",92,1,92,1,2,184,udp,"28,224"
"Jan 22, 2020 @ 17:07:50.004","1,872",9,"2,134",6,15,"4,006",tcp,"2,988,330"
"Jan 22, 2020 @ 17:07:50.004","3,744",18,"4,268",12,30,"8,012",tcp,"3,005,549"
"Jan 22, 2020 @ 17:07:50.004","4,314,458","2,947","913,080","1,635","4,582","5,227,538",tcp,"2,206,111,568,950"
"Jan 22, 2020 @ 17:07:50.004","93,794,701","10,860","14,825,406","7,500","18,360","108,620,107",tcp,"2,186,657,110,602"
"Jan 22, 2020 @ 17:07:50.004",288,4,152,2,6,440,tcp,"214,204"
"Jan 22, 2020 @ 17:07:50.004",144,2,76,1,3,220,tcp,"179,536"
"Jan 22, 2020 @ 17:07:50.004",288,4,152,2,6,440,tcp,"268,264"
"Jan 22, 2020 @ 17:07:50.004",144,2,76,1,3,220,tcp,"204,276"
"Jan 22, 2020 @ 17:07:50.004",288,4,152,2,6,440,tcp,"271,606"
"Jan 22, 2020 @ 17:07:50.004",144,2,76,1,3,220,tcp,"220,321"
"Jan 22, 2020 @ 17:07:50.004",288,4,152,2,6,440,tcp,"228,979"
"Jan 22, 2020 @ 17:07:50.004",144,2,76,1,3,220,tcp,"184,820"
