,source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,event.duration
3107,144.0,2.0,76.0,1.0,3.0,220.0,211633.0
3108,288.0,4.0,152.0,2.0,6.0,440.0,277300.0
3109,144.0,2.0,76.0,1.0,3.0,220.0,204613.0
3110,288.0,4.0,152.0,2.0,6.0,440.0,243758.0
3111,144.0,2.0,76.0,1.0,3.0,220.0,195585.0
3112,288.0,4.0,152.0,2.0,6.0,440.0,225117.0
3113,144.0,2.0,76.0,1.0,3.0,220.0,205425.0
3114,288.0,4.0,152.0,2.0,6.0,440.0,268391.0
3115,144.0,2.0,76.0,1.0,3.0,220.0,205553.0
3116,288.0,4.0,152.0,2.0,6.0,440.0,242451.0
3117,144.0,2.0,76.0,1.0,3.0,220.0,194298.0
3118,288.0,4.0,152.0,2.0,6.0,440.0,241101.0
3119,144.0,2.0,76.0,1.0,3.0,220.0,195140.0
3120,288.0,4.0,152.0,2.0,6.0,440.0,233666.0
3121,144.0,2.0,76.0,1.0,3.0,220.0,212234.0
3122,288.0,4.0,152.0,2.0,6.0,440.0,275685.0
3123,144.0,2.0,76.0,1.0,3.0,220.0,200345.0
3124,288.0,4.0,152.0,2.0,6.0,440.0,238723.0
3125,144.0,2.0,76.0,1.0,3.0,220.0,194345.0
3126,288.0,4.0,152.0,2.0,6.0,440.0,272765.0
3127,144.0,2.0,76.0,1.0,3.0,220.0,209088.0
3128,288.0,4.0,152.0,2.0,6.0,440.0,268587.0
3129,144.0,2.0,76.0,1.0,3.0,220.0,205923.0
3130,288.0,4.0,152.0,2.0,6.0,440.0,244219.0
3131,144.0,2.0,76.0,1.0,3.0,220.0,196066.0
3132,288.0,4.0,152.0,2.0,6.0,440.0,248874.0
3133,144.0,2.0,76.0,1.0,3.0,220.0,196273.0
3134,288.0,4.0,152.0,2.0,6.0,440.0,257442.0
3135,144.0,2.0,76.0,1.0,3.0,220.0,197915.0
3136,288.0,4.0,152.0,2.0,6.0,440.0,256848.0
3137,144.0,2.0,76.0,1.0,3.0,220.0,209278.0
3138,288.0,4.0,152.0,2.0,6.0,440.0,283900.0
3139,144.0,2.0,76.0,1.0,3.0,220.0,196855.0
3140,288.0,4.0,152.0,2.0,6.0,440.0,268102.0
3141,144.0,2.0,76.0,1.0,3.0,220.0,214632.0
3142,288.0,4.0,152.0,2.0,6.0,440.0,247555.0
3143,144.0,2.0,76.0,1.0,3.0,220.0,200478.0
3144,288.0,4.0,152.0,2.0,6.0,440.0,219985.0
3145,144.0,2.0,76.0,1.0,3.0,220.0,186730.0
3146,288.0,4.0,152.0,2.0,6.0,440.0,249743.0
3147,144.0,2.0,76.0,1.0,3.0,220.0,197228.0
3148,288.0,4.0,152.0,2.0,6.0,440.0,253283.0
3149,144.0,2.0,76.0,1.0,3.0,220.0,203360.0
3150,288.0,4.0,152.0,2.0,6.0,440.0,213250.0
3151,144.0,2.0,76.0,1.0,3.0,220.0,178671.0
3152,288.0,4.0,152.0,2.0,6.0,440.0,278442.0
3153,144.0,2.0,76.0,1.0,3.0,220.0,220611.0
3154,288.0,4.0,152.0,2.0,6.0,440.0,244256.0
3155,144.0,2.0,76.0,1.0,3.0,220.0,196168.0
3156,288.0,4.0,152.0,2.0,6.0,440.0,263491.0
3157,144.0,2.0,76.0,1.0,3.0,220.0,203696.0
3158,288.0,4.0,152.0,2.0,6.0,440.0,299020.0
3159,144.0,2.0,76.0,1.0,3.0,220.0,207502.0
3160,288.0,4.0,152.0,2.0,6.0,440.0,242289.0
3161,144.0,2.0,76.0,1.0,3.0,220.0,194253.0
3162,288.0,4.0,152.0,2.0,6.0,440.0,270906.0
3163,144.0,2.0,76.0,1.0,3.0,220.0,229023.0
3164,288.0,4.0,152.0,2.0,6.0,440.0,270511.0
3165,144.0,2.0,76.0,1.0,3.0,220.0,202806.0
3166,288.0,4.0,152.0,2.0,6.0,440.0,228486.0
3167,144.0,2.0,76.0,1.0,3.0,220.0,209006.0
3168,288.0,4.0,152.0,2.0,6.0,440.0,231989.0
3169,144.0,2.0,76.0,1.0,3.0,220.0,194351.0
3170,288.0,4.0,152.0,2.0,6.0,440.0,264268.0
3171,144.0,2.0,76.0,1.0,3.0,220.0,223307.0
3172,288.0,4.0,152.0,2.0,6.0,440.0,228850.0
3173,144.0,2.0,76.0,1.0,3.0,220.0,210322.0
3174,288.0,4.0,152.0,2.0,6.0,440.0,265897.0
3175,144.0,2.0,76.0,1.0,3.0,220.0,223020.0
3176,288.0,4.0,152.0,2.0,6.0,440.0,244005.0
3177,144.0,2.0,76.0,1.0,3.0,220.0,209606.0
3178,288.0,4.0,152.0,2.0,6.0,440.0,226627.0
3179,144.0,2.0,76.0,1.0,3.0,220.0,204227.0
3180,288.0,4.0,152.0,2.0,6.0,440.0,238426.0
3181,144.0,2.0,76.0,1.0,3.0,220.0,198600.0
3182,288.0,4.0,152.0,2.0,6.0,440.0,258847.0
3183,144.0,2.0,76.0,1.0,3.0,220.0,194446.0
3184,288.0,4.0,152.0,2.0,6.0,440.0,224736.0
3185,144.0,2.0,76.0,1.0,3.0,220.0,207686.0
3186,288.0,4.0,152.0,2.0,6.0,440.0,265685.0
3187,144.0,2.0,76.0,1.0,3.0,220.0,193781.0
3188,288.0,4.0,152.0,2.0,6.0,440.0,268600.0
3189,144.0,2.0,76.0,1.0,3.0,220.0,226136.0
3190,288.0,4.0,152.0,2.0,6.0,440.0,251049.0
3191,144.0,2.0,76.0,1.0,3.0,220.0,199036.0
3192,288.0,4.0,152.0,2.0,6.0,440.0,232617.0
3193,144.0,2.0,76.0,1.0,3.0,220.0,193400.0
3194,288.0,4.0,152.0,2.0,6.0,440.0,267442.0
3195,144.0,2.0,76.0,1.0,3.0,220.0,198568.0
3196,288.0,4.0,152.0,2.0,6.0,440.0,248218.0
3197,144.0,2.0,76.0,1.0,3.0,220.0,196239.0
3198,288.0,4.0,152.0,2.0,6.0,440.0,266161.0
3199,144.0,2.0,76.0,1.0,3.0,220.0,199548.0
3200,288.0,4.0,152.0,2.0,6.0,440.0,265353.0
3201,144.0,2.0,76.0,1.0,3.0,220.0,200862.0
3202,288.0,4.0,152.0,2.0,6.0,440.0,240710.0
3203,144.0,2.0,76.0,1.0,3.0,220.0,209767.0
3204,288.0,4.0,152.0,2.0,6.0,440.0,216974.0
3205,144.0,2.0,76.0,1.0,3.0,220.0,181075.0
3206,288.0,4.0,152.0,2.0,6.0,440.0,265958.0
3207,144.0,2.0,76.0,1.0,3.0,220.0,199225.0
3208,288.0,4.0,152.0,2.0,6.0,440.0,225404.0
3209,144.0,2.0,76.0,1.0,3.0,220.0,204356.0
3210,288.0,4.0,152.0,2.0,6.0,440.0,240820.0
3211,144.0,2.0,76.0,1.0,3.0,220.0,195575.0
3212,288.0,4.0,152.0,2.0,6.0,440.0,215168.0
3213,144.0,2.0,76.0,1.0,3.0,220.0,176391.0
3214,288.0,4.0,152.0,2.0,6.0,440.0,211936.0
3215,144.0,2.0,76.0,1.0,3.0,220.0,178115.0
3216,288.0,4.0,152.0,2.0,6.0,440.0,233203.0
3217,144.0,2.0,76.0,1.0,3.0,220.0,195242.0
3218,288.0,4.0,152.0,2.0,6.0,440.0,268600.0
3219,144.0,2.0,76.0,1.0,3.0,220.0,226646.0
3220,288.0,4.0,152.0,2.0,6.0,440.0,293927.0
3221,144.0,2.0,76.0,1.0,3.0,220.0,261765.0
3222,288.0,4.0,152.0,2.0,6.0,440.0,281675.0
3223,144.0,2.0,76.0,1.0,3.0,220.0,210090.0
3224,288.0,4.0,152.0,2.0,6.0,440.0,267373.0
3225,144.0,2.0,76.0,1.0,3.0,220.0,224058.0
3226,288.0,4.0,152.0,2.0,6.0,440.0,255158.0
3227,144.0,2.0,76.0,1.0,3.0,220.0,208855.0
3228,288.0,4.0,152.0,2.0,6.0,440.0,231379.0
3229,144.0,2.0,76.0,1.0,3.0,220.0,194674.0
3230,288.0,4.0,152.0,2.0,6.0,440.0,275031.0
3231,144.0,2.0,76.0,1.0,3.0,220.0,205825.0
3232,288.0,4.0,152.0,2.0,6.0,440.0,259795.0
3233,144.0,2.0,76.0,1.0,3.0,220.0,204924.0
3234,288.0,4.0,152.0,2.0,6.0,440.0,276790.0
3235,144.0,2.0,76.0,1.0,3.0,220.0,213007.0
3236,288.0,4.0,152.0,2.0,6.0,440.0,232813.0
3237,144.0,2.0,76.0,1.0,3.0,220.0,195646.0
3238,288.0,4.0,152.0,2.0,6.0,440.0,243842.0
3239,144.0,2.0,76.0,1.0,3.0,220.0,190232.0
3240,288.0,4.0,152.0,2.0,6.0,440.0,230392.0
3241,144.0,2.0,76.0,1.0,3.0,220.0,189981.0
3242,288.0,4.0,152.0,2.0,6.0,440.0,327701.0
3243,144.0,2.0,76.0,1.0,3.0,220.0,255808.0
3244,288.0,4.0,152.0,2.0,6.0,440.0,245187.0
3245,144.0,2.0,76.0,1.0,3.0,220.0,199726.0
3246,56.0,1.0,56.0,1.0,2.0,112.0,39216.0
3247,288.0,4.0,152.0,2.0,6.0,440.0,254201.0
3248,144.0,2.0,76.0,1.0,3.0,220.0,194573.0
3249,288.0,4.0,152.0,2.0,6.0,440.0,273010.0
3250,144.0,2.0,76.0,1.0,3.0,220.0,200458.0
3251,288.0,4.0,152.0,2.0,6.0,440.0,228886.0
3252,144.0,2.0,76.0,1.0,3.0,220.0,195999.0
3253,288.0,4.0,152.0,2.0,6.0,440.0,775953.0
3254,144.0,2.0,76.0,1.0,3.0,220.0,707787.0
3255,288.0,4.0,152.0,2.0,6.0,440.0,275721.0
3256,144.0,2.0,76.0,1.0,3.0,220.0,212030.0
3257,288.0,4.0,152.0,2.0,6.0,440.0,255351.0
3258,144.0,2.0,76.0,1.0,3.0,220.0,206709.0
3259,1412.0,12.0,1010.0,10.0,22.0,2422.0,1139100.0
3260,706.0,6.0,505.0,5.0,11.0,1211.0,1105070.0
3261,1292.0,12.0,2222.0,12.0,24.0,3514.0,507767710.0
3262,646.0,6.0,1111.0,6.0,12.0,1757.0,507615638.0
3263,1396.0,12.0,1034.0,10.0,22.0,2430.0,1116114.0
3264,698.0,6.0,517.0,5.0,11.0,1215.0,1071359.0
3265,2580.0,12.0,1188.0,10.0,22.0,3768.0,1170930.0
3266,1290.0,6.0,594.0,5.0,11.0,1884.0,1131603.0
3267,288.0,4.0,152.0,2.0,6.0,440.0,222715.0
3268,144.0,2.0,76.0,1.0,3.0,220.0,200635.0
3269,288.0,4.0,152.0,2.0,6.0,440.0,253216.0
3270,144.0,2.0,76.0,1.0,3.0,220.0,222506.0
3271,288.0,4.0,152.0,2.0,6.0,440.0,229896.0
3272,144.0,2.0,76.0,1.0,3.0,220.0,208336.0
3273,4159040.0,41704.0,8077668.0,40480.0,82184.0,12236708.0,3036704806341.0
3274,2079520.0,20852.0,4038834.0,20240.0,41092.0,6118354.0,3036704667911.0
3275,92.0,1.0,92.0,1.0,2.0,184.0,39416.0
3276,92.0,1.0,92.0,1.0,2.0,184.0,38475.0
3277,344.0,1.0,358.0,1.0,2.0,702.0,251489.0
3278,92.0,1.0,92.0,1.0,2.0,184.0,46714.0
3279,92.0,1.0,92.0,1.0,2.0,184.0,37175.0
3280,1875.0,9.0,2203.0,7.0,16.0,4078.0,3018667.0
3281,3750.0,18.0,4406.0,14.0,32.0,8156.0,3037446.0
3282,497.0,5.0,563.0,5.0,10.0,1060.0,416051.0
3283,5432619.0,3732.0,1159857.0,2085.0,5817.0,6592476.0,2848287330052.0
3284,121822520.0,14101.0,19628754.0,9913.0,24014.0,141451274.0,2826784390672.0
3285,288.0,4.0,152.0,2.0,6.0,440.0,215276.0
3286,144.0,2.0,76.0,1.0,3.0,220.0,178429.0
3287,288.0,4.0,152.0,2.0,6.0,440.0,208390.0
3288,144.0,2.0,76.0,1.0,3.0,220.0,177309.0
3289,288.0,4.0,152.0,2.0,6.0,440.0,258131.0
3290,144.0,2.0,76.0,1.0,3.0,220.0,197658.0
3291,288.0,4.0,152.0,2.0,6.0,440.0,275941.0
3292,144.0,2.0,76.0,1.0,3.0,220.0,243666.0
3293,288.0,4.0,152.0,2.0,6.0,440.0,259301.0
3294,144.0,2.0,76.0,1.0,3.0,220.0,208731.0
3295,288.0,4.0,152.0,2.0,6.0,440.0,236769.0
3296,144.0,2.0,76.0,1.0,3.0,220.0,192980.0
3297,288.0,4.0,152.0,2.0,6.0,440.0,231531.0
3298,144.0,2.0,76.0,1.0,3.0,220.0,208792.0
3299,288.0,4.0,152.0,2.0,6.0,440.0,270690.0
3300,144.0,2.0,76.0,1.0,3.0,220.0,215299.0
3301,288.0,4.0,152.0,2.0,6.0,440.0,264103.0
3302,144.0,2.0,76.0,1.0,3.0,220.0,200037.0
3303,288.0,4.0,152.0,2.0,6.0,440.0,238604.0
3304,144.0,2.0,76.0,1.0,3.0,220.0,175601.0
3305,288.0,4.0,152.0,2.0,6.0,440.0,281445.0
3306,144.0,2.0,76.0,1.0,3.0,220.0,236559.0
3307,288.0,4.0,152.0,2.0,6.0,440.0,338956.0
3308,144.0,2.0,76.0,1.0,3.0,220.0,297497.0
3309,288.0,4.0,152.0,2.0,6.0,440.0,243314.0
3310,144.0,2.0,76.0,1.0,3.0,220.0,192697.0
3311,288.0,4.0,152.0,2.0,6.0,440.0,271882.0
3312,144.0,2.0,76.0,1.0,3.0,220.0,204225.0
3313,288.0,4.0,152.0,2.0,6.0,440.0,241167.0
3314,144.0,2.0,76.0,1.0,3.0,220.0,195860.0
3315,288.0,4.0,152.0,2.0,6.0,440.0,232605.0
3316,144.0,2.0,76.0,1.0,3.0,220.0,210255.0
3317,288.0,4.0,152.0,2.0,6.0,440.0,245512.0
3318,144.0,2.0,76.0,1.0,3.0,220.0,212497.0
3319,288.0,4.0,152.0,2.0,6.0,440.0,245342.0
3320,144.0,2.0,76.0,1.0,3.0,220.0,198950.0
3321,288.0,4.0,152.0,2.0,6.0,440.0,230119.0
3322,144.0,2.0,76.0,1.0,3.0,220.0,193447.0
3323,288.0,4.0,152.0,2.0,6.0,440.0,264395.0
3324,144.0,2.0,76.0,1.0,3.0,220.0,222041.0
3325,288.0,4.0,152.0,2.0,6.0,440.0,242299.0
3326,144.0,2.0,76.0,1.0,3.0,220.0,195917.0
3327,288.0,4.0,152.0,2.0,6.0,440.0,230315.0
3328,144.0,2.0,76.0,1.0,3.0,220.0,194334.0
3329,288.0,4.0,152.0,2.0,6.0,440.0,272530.0
3330,144.0,2.0,76.0,1.0,3.0,220.0,229780.0
3331,288.0,4.0,152.0,2.0,6.0,440.0,226092.0
3332,144.0,2.0,76.0,1.0,3.0,220.0,207251.0
3333,288.0,4.0,152.0,2.0,6.0,440.0,246391.0
3334,144.0,2.0,76.0,1.0,3.0,220.0,199690.0
3335,288.0,4.0,152.0,2.0,6.0,440.0,256921.0
3336,144.0,2.0,76.0,1.0,3.0,220.0,223461.0
3337,288.0,4.0,152.0,2.0,6.0,440.0,253678.0
3338,144.0,2.0,76.0,1.0,3.0,220.0,191454.0
3339,288.0,4.0,152.0,2.0,6.0,440.0,240096.0
3340,144.0,2.0,76.0,1.0,3.0,220.0,202937.0
3341,288.0,4.0,152.0,2.0,6.0,440.0,239591.0
3342,144.0,2.0,76.0,1.0,3.0,220.0,223732.0
3343,288.0,4.0,152.0,2.0,6.0,440.0,298146.0
3344,144.0,2.0,76.0,1.0,3.0,220.0,252387.0
3345,288.0,4.0,152.0,2.0,6.0,440.0,215390.0
3346,144.0,2.0,76.0,1.0,3.0,220.0,182301.0
3347,288.0,4.0,152.0,2.0,6.0,440.0,259005.0
3348,144.0,2.0,76.0,1.0,3.0,220.0,225628.0
3349,288.0,4.0,152.0,2.0,6.0,440.0,241474.0
3350,144.0,2.0,76.0,1.0,3.0,220.0,193195.0
3351,288.0,4.0,152.0,2.0,6.0,440.0,306019.0
3352,144.0,2.0,76.0,1.0,3.0,220.0,262979.0
3353,288.0,4.0,152.0,2.0,6.0,440.0,227922.0
3354,144.0,2.0,76.0,1.0,3.0,220.0,182919.0
3355,288.0,4.0,152.0,2.0,6.0,440.0,216226.0
3356,144.0,2.0,76.0,1.0,3.0,220.0,180883.0
3357,288.0,4.0,152.0,2.0,6.0,440.0,267545.0
3358,144.0,2.0,76.0,1.0,3.0,220.0,201363.0
3359,288.0,4.0,152.0,2.0,6.0,440.0,245526.0
3360,144.0,2.0,76.0,1.0,3.0,220.0,193796.0
3361,288.0,4.0,152.0,2.0,6.0,440.0,238493.0
3362,144.0,2.0,76.0,1.0,3.0,220.0,192315.0
3363,288.0,4.0,152.0,2.0,6.0,440.0,229657.0
3364,144.0,2.0,76.0,1.0,3.0,220.0,191258.0
3365,288.0,4.0,152.0,2.0,6.0,440.0,264780.0
3366,144.0,2.0,76.0,1.0,3.0,220.0,201090.0
3367,288.0,4.0,152.0,2.0,6.0,440.0,244636.0
3368,144.0,2.0,76.0,1.0,3.0,220.0,195813.0
3369,288.0,4.0,152.0,2.0,6.0,440.0,232191.0
3370,144.0,2.0,76.0,1.0,3.0,220.0,194353.0
3371,288.0,4.0,152.0,2.0,6.0,440.0,293345.0
3372,144.0,2.0,76.0,1.0,3.0,220.0,215848.0
3373,288.0,4.0,152.0,2.0,6.0,440.0,255107.0
3374,144.0,2.0,76.0,1.0,3.0,220.0,222589.0
3375,60.0,1.0,56.0,1.0,2.0,116.0,40934.0
3376,288.0,4.0,152.0,2.0,6.0,440.0,244576.0
3377,144.0,2.0,76.0,1.0,3.0,220.0,197350.0
3378,288.0,4.0,152.0,2.0,6.0,440.0,272438.0
3379,144.0,2.0,76.0,1.0,3.0,220.0,222336.0
3380,288.0,4.0,152.0,2.0,6.0,440.0,252006.0
3381,144.0,2.0,76.0,1.0,3.0,220.0,206223.0
3382,112.0,2.0,56.0,1.0,3.0,168.0,92546.0
3383,288.0,4.0,152.0,2.0,6.0,440.0,250970.0
3384,144.0,2.0,76.0,1.0,3.0,220.0,229417.0
3385,288.0,4.0,152.0,2.0,6.0,440.0,264348.0
3386,144.0,2.0,76.0,1.0,3.0,220.0,195049.0
3387,288.0,4.0,152.0,2.0,6.0,440.0,243823.0
3388,144.0,2.0,76.0,1.0,3.0,220.0,198034.0
3389,288.0,4.0,152.0,2.0,6.0,440.0,235987.0
3390,144.0,2.0,76.0,1.0,3.0,220.0,183747.0
3391,288.0,4.0,152.0,2.0,6.0,440.0,271387.0
3392,144.0,2.0,76.0,1.0,3.0,220.0,211875.0
3393,288.0,4.0,152.0,2.0,6.0,440.0,250344.0
3394,144.0,2.0,76.0,1.0,3.0,220.0,208603.0
3395,2578.0,12.0,1188.0,10.0,22.0,3766.0,1267987.0
3396,1289.0,6.0,594.0,5.0,11.0,1883.0,1229605.0
3397,288.0,4.0,152.0,2.0,6.0,440.0,241671.0
3398,144.0,2.0,76.0,1.0,3.0,220.0,192166.0
3399,288.0,4.0,152.0,2.0,6.0,440.0,283370.0
3400,144.0,2.0,76.0,1.0,3.0,220.0,195974.0
3401,288.0,4.0,152.0,2.0,6.0,440.0,271418.0
3402,144.0,2.0,76.0,1.0,3.0,220.0,222016.0
3403,288.0,4.0,152.0,2.0,6.0,440.0,246498.0
3404,144.0,2.0,76.0,1.0,3.0,220.0,192986.0
3405,288.0,4.0,152.0,2.0,6.0,440.0,264233.0
3406,144.0,2.0,76.0,1.0,3.0,220.0,195916.0
3407,288.0,4.0,152.0,2.0,6.0,440.0,259282.0
3408,144.0,2.0,76.0,1.0,3.0,220.0,224392.0
3409,288.0,4.0,152.0,2.0,6.0,440.0,216629.0
3410,144.0,2.0,76.0,1.0,3.0,220.0,180205.0
3411,288.0,4.0,152.0,2.0,6.0,440.0,271829.0
3412,144.0,2.0,76.0,1.0,3.0,220.0,230052.0
3413,288.0,4.0,152.0,2.0,6.0,440.0,249579.0
3414,144.0,2.0,76.0,1.0,3.0,220.0,198885.0
3415,288.0,4.0,152.0,2.0,6.0,440.0,253179.0
3416,144.0,2.0,76.0,1.0,3.0,220.0,208292.0
3417,288.0,4.0,152.0,2.0,6.0,440.0,245500.0
3418,144.0,2.0,76.0,1.0,3.0,220.0,197891.0
3419,288.0,4.0,152.0,2.0,6.0,440.0,237831.0
3420,144.0,2.0,76.0,1.0,3.0,220.0,195978.0
3421,288.0,4.0,152.0,2.0,6.0,440.0,244771.0
3422,144.0,2.0,76.0,1.0,3.0,220.0,198143.0
3423,288.0,4.0,152.0,2.0,6.0,440.0,259983.0
3424,144.0,2.0,76.0,1.0,3.0,220.0,200737.0
3425,288.0,4.0,152.0,2.0,6.0,440.0,246154.0
3426,144.0,2.0,76.0,1.0,3.0,220.0,197680.0
3427,288.0,4.0,152.0,2.0,6.0,440.0,780228.0
3428,144.0,2.0,76.0,1.0,3.0,220.0,725911.0
3429,288.0,4.0,152.0,2.0,6.0,440.0,242633.0
3430,144.0,2.0,76.0,1.0,3.0,220.0,211918.0
3431,288.0,4.0,152.0,2.0,6.0,440.0,239088.0
3432,144.0,2.0,76.0,1.0,3.0,220.0,210227.0
3433,288.0,4.0,152.0,2.0,6.0,440.0,265633.0
3434,144.0,2.0,76.0,1.0,3.0,220.0,213314.0
3435,112.0,2.0,56.0,1.0,3.0,168.0,70888.0
3436,288.0,4.0,152.0,2.0,6.0,440.0,238201.0
3437,144.0,2.0,76.0,1.0,3.0,220.0,202536.0
3438,288.0,4.0,152.0,2.0,6.0,440.0,224630.0
3439,144.0,2.0,76.0,1.0,3.0,220.0,191975.0
3440,288.0,4.0,152.0,2.0,6.0,440.0,237281.0
3441,144.0,2.0,76.0,1.0,3.0,220.0,198688.0
3442,288.0,4.0,152.0,2.0,6.0,440.0,245384.0
3443,144.0,2.0,76.0,1.0,3.0,220.0,191953.0
3444,288.0,4.0,152.0,2.0,6.0,440.0,235434.0
3445,144.0,2.0,76.0,1.0,3.0,220.0,192891.0
3446,288.0,4.0,152.0,2.0,6.0,440.0,218951.0
3447,144.0,2.0,76.0,1.0,3.0,220.0,202015.0
3448,288.0,4.0,152.0,2.0,6.0,440.0,267612.0
3449,144.0,2.0,76.0,1.0,3.0,220.0,203682.0
3450,288.0,4.0,152.0,2.0,6.0,440.0,324044.0
3451,144.0,2.0,76.0,1.0,3.0,220.0,286885.0
3452,288.0,4.0,152.0,2.0,6.0,440.0,274897.0
3453,144.0,2.0,76.0,1.0,3.0,220.0,211489.0
3454,288.0,4.0,152.0,2.0,6.0,440.0,272122.0
3455,144.0,2.0,76.0,1.0,3.0,220.0,202013.0
3456,288.0,4.0,152.0,2.0,6.0,440.0,267446.0
3457,144.0,2.0,76.0,1.0,3.0,220.0,195379.0
3458,288.0,4.0,152.0,2.0,6.0,440.0,253583.0
3459,144.0,2.0,76.0,1.0,3.0,220.0,211788.0
3460,288.0,4.0,152.0,2.0,6.0,440.0,264787.0
3461,144.0,2.0,76.0,1.0,3.0,220.0,192843.0
3462,288.0,4.0,152.0,2.0,6.0,440.0,258680.0
3463,144.0,2.0,76.0,1.0,3.0,220.0,237906.0
3464,288.0,4.0,152.0,2.0,6.0,440.0,262695.0
3465,144.0,2.0,76.0,1.0,3.0,220.0,196286.0
3466,288.0,4.0,152.0,2.0,6.0,440.0,270048.0
3467,144.0,2.0,76.0,1.0,3.0,220.0,230477.0
3468,288.0,4.0,152.0,2.0,6.0,440.0,244657.0
3469,144.0,2.0,76.0,1.0,3.0,220.0,198110.0
3470,288.0,4.0,152.0,2.0,6.0,440.0,217602.0
3471,144.0,2.0,76.0,1.0,3.0,220.0,180945.0
3472,288.0,4.0,152.0,2.0,6.0,440.0,284735.0
3473,144.0,2.0,76.0,1.0,3.0,220.0,241511.0
3474,288.0,4.0,152.0,2.0,6.0,440.0,244581.0
3475,144.0,2.0,76.0,1.0,3.0,220.0,198548.0
3476,288.0,4.0,152.0,2.0,6.0,440.0,217030.0
3477,144.0,2.0,76.0,1.0,3.0,220.0,181249.0
3478,288.0,4.0,152.0,2.0,6.0,440.0,219712.0
3479,144.0,2.0,76.0,1.0,3.0,220.0,184754.0
3480,288.0,4.0,152.0,2.0,6.0,440.0,211668.0
3481,144.0,2.0,76.0,1.0,3.0,220.0,179553.0
3482,288.0,4.0,152.0,2.0,6.0,440.0,304991.0
3483,144.0,2.0,76.0,1.0,3.0,220.0,192223.0
3484,288.0,4.0,152.0,2.0,6.0,440.0,276520.0
3485,144.0,2.0,76.0,1.0,3.0,220.0,241817.0
3486,288.0,4.0,152.0,2.0,6.0,440.0,245688.0
3487,144.0,2.0,76.0,1.0,3.0,220.0,193238.0
3488,288.0,4.0,152.0,2.0,6.0,440.0,270683.0
3489,144.0,2.0,76.0,1.0,3.0,220.0,227053.0
3490,288.0,4.0,152.0,2.0,6.0,440.0,271670.0
3491,144.0,2.0,76.0,1.0,3.0,220.0,198792.0
3492,288.0,4.0,152.0,2.0,6.0,440.0,247195.0
3493,144.0,2.0,76.0,1.0,3.0,220.0,193941.0
3494,288.0,4.0,152.0,2.0,6.0,440.0,233362.0
3495,144.0,2.0,76.0,1.0,3.0,220.0,213355.0
3496,288.0,4.0,152.0,2.0,6.0,440.0,274693.0
3497,144.0,2.0,76.0,1.0,3.0,220.0,231300.0
3498,288.0,4.0,152.0,2.0,6.0,440.0,239016.0
3499,144.0,2.0,76.0,1.0,3.0,220.0,207605.0
3500,288.0,4.0,152.0,2.0,6.0,440.0,271215.0
3501,144.0,2.0,76.0,1.0,3.0,220.0,210200.0
3502,288.0,4.0,152.0,2.0,6.0,440.0,244927.0
3503,144.0,2.0,76.0,1.0,3.0,220.0,195490.0
3504,288.0,4.0,152.0,2.0,6.0,440.0,242744.0
3505,144.0,2.0,76.0,1.0,3.0,220.0,196786.0
3506,288.0,4.0,152.0,2.0,6.0,440.0,232637.0
3507,144.0,2.0,76.0,1.0,3.0,220.0,193891.0
3508,288.0,4.0,152.0,2.0,6.0,440.0,267470.0
3509,144.0,2.0,76.0,1.0,3.0,220.0,225610.0
3510,288.0,4.0,152.0,2.0,6.0,440.0,242140.0
3511,144.0,2.0,76.0,1.0,3.0,220.0,196185.0
3512,288.0,4.0,152.0,2.0,6.0,440.0,278780.0
3513,144.0,2.0,76.0,1.0,3.0,220.0,211656.0
3514,288.0,4.0,152.0,2.0,6.0,440.0,272977.0
3515,144.0,2.0,76.0,1.0,3.0,220.0,201779.0
3516,288.0,4.0,152.0,2.0,6.0,440.0,227303.0
3517,144.0,2.0,76.0,1.0,3.0,220.0,208082.0
3518,288.0,4.0,152.0,2.0,6.0,440.0,226885.0
3519,144.0,2.0,76.0,1.0,3.0,220.0,190804.0
3520,288.0,4.0,152.0,2.0,6.0,440.0,258806.0
3521,144.0,2.0,76.0,1.0,3.0,220.0,222127.0
3522,112.0,2.0,56.0,1.0,3.0,168.0,530568.0
3523,288.0,4.0,152.0,2.0,6.0,440.0,241793.0
3524,144.0,2.0,76.0,1.0,3.0,220.0,195174.0
3525,288.0,4.0,152.0,2.0,6.0,440.0,270682.0
3526,144.0,2.0,76.0,1.0,3.0,220.0,208701.0
3527,288.0,4.0,152.0,2.0,6.0,440.0,230927.0
3528,144.0,2.0,76.0,1.0,3.0,220.0,198271.0
3529,288.0,4.0,152.0,2.0,6.0,440.0,258368.0
3530,144.0,2.0,76.0,1.0,3.0,220.0,195095.0
3531,288.0,4.0,152.0,2.0,6.0,440.0,225831.0
3532,144.0,2.0,76.0,1.0,3.0,220.0,186869.0
3533,288.0,4.0,152.0,2.0,6.0,440.0,210378.0
3534,144.0,2.0,76.0,1.0,3.0,220.0,177628.0
3535,288.0,4.0,152.0,2.0,6.0,440.0,267517.0
3536,144.0,2.0,76.0,1.0,3.0,220.0,200036.0
3537,288.0,4.0,152.0,2.0,6.0,440.0,216689.0
3538,144.0,2.0,76.0,1.0,3.0,220.0,178142.0
3539,288.0,4.0,152.0,2.0,6.0,440.0,211820.0
