source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,network.transport,event.duration
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90547.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106116.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117621.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47240.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96436.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100455.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,67936.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,85878.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,126949.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44798.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,112102.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106002.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,115842.0
22672.0,329.0,301936.0,321.0,650.0,324608.0,1.0,8969728107836.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584182871.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3583895791.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6143822861.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,92491.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727877511.0
95614.0,61.0,3036.0,42.0,103.0,98650.0,1.0,110080064725.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120408.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106116.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47240.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100455.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,85878.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44798.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632229172.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096085561.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584229331.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144007011.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144013841.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3584276785.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,113151.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90547.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117621.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96436.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,67936.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,126949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,112102.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632229172.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096085561.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,92491.0
1320.0,8.0,1929.0,6.0,14.0,3249.0,1.0,3583881741.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144007011.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90547.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117621.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120408.0
22672.0,329.0,301936.0,321.0,650.0,324608.0,1.0,8969728107836.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584182871.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3583895791.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6143822861.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584229331.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,113151.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144013841.0
90669.0,59.0,2894.0,40.0,99.0,93563.0,1.0,104448052552.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96436.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106116.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47240.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100455.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,67936.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,85878.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680073796.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512031147.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43715.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680123965.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42612.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096085561.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,112738.0
83299.0,55.0,2678.0,37.0,92.0,85977.0,1.0,96767997874.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097657.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632229172.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91355.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3583895791.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90547.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,92491.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96436.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37603.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52271.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40890.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120408.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106116.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47240.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100455.0
22672.0,329.0,301936.0,321.0,650.0,324608.0,1.0,8969728107836.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584229331.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144007011.0
1904.0,16.0,2357.0,11.0,27.0,4261.0,1.0,8192330570.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103663.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114381.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584182871.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,113151.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6143822861.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117621.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,116733.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680073796.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512031147.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43715.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680123965.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42612.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096085561.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584229331.0
75730.0,51.0,2462.0,34.0,85.0,78192.0,1.0,84992656362.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103663.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114381.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91355.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,113151.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90547.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117621.0
22500.0,327.0,300900.0,319.0,646.0,323400.0,1.0,8940031993163.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,112738.0
1904.0,16.0,2357.0,11.0,27.0,4261.0,1.0,8192330570.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097657.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632229172.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584182871.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3583895791.0
1556.0,11.0,2093.0,8.0,19.0,3649.0,1.0,3072042595.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,116733.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37603.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52271.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40890.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120408.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106116.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47240.0
22500.0,327.0,300900.0,319.0,646.0,323400.0,1.0,8940031993163.0
68345.0,45.0,2172.0,30.0,75.0,70517.0,1.0,77824002776.0
1904.0,16.0,2357.0,11.0,27.0,4261.0,1.0,8192330570.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114381.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91355.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,113151.0
124.0,2.0,145.0,2.0,4.0,269.0,1.0,184160.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,116733.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37603.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52271.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40890.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120408.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680073796.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512031147.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43715.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680123965.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42612.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096085561.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,112738.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103663.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097657.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632229172.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584182871.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90547.0
22500.0,327.0,300900.0,319.0,646.0,323400.0,1.0,8940031993163.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167937244.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4095900354.0
1904.0,16.0,2357.0,11.0,27.0,4261.0,1.0,8192330570.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,118778.0
1500.0,10.0,2093.0,8.0,18.0,3593.0,1.0,3584254964.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512031147.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91360.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680123965.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,118605.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99151.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,195802.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90133.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29140.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,98022.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92223.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38355.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,32241.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40266.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,116733.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103663.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37603.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114381.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52271.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91355.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40890.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584028292.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096021744.0
1680.0,12.0,2345.0,11.0,23.0,4025.0,1.0,3071918420.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4096109728.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,3072003484.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,112738.0
116.0,2.0,56.0,1.0,3.0,172.0,1.0,511949581.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097657.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680073796.0
58148.0,38.0,1882.0,26.0,64.0,60030.0,1.0,63999985618.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43715.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89260.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42612.0
22432.0,326.0,299932.0,318.0,644.0,322364.0,1.0,8909824077275.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,3072003484.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096021744.0
116.0,2.0,56.0,1.0,3.0,172.0,1.0,511949581.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4096109728.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680073796.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,112738.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43715.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097657.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,195802.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91360.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29140.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,118605.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99151.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92223.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38355.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,32241.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40266.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,116733.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103663.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37603.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114381.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584028292.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4095900354.0
1680.0,12.0,2345.0,11.0,23.0,4025.0,1.0,3071918420.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,118778.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167937244.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512031147.0
1904.0,16.0,2357.0,11.0,27.0,4261.0,1.0,8192330570.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1536187721.0
50425.0,34.0,1666.0,23.0,57.0,52091.0,1.0,55296012918.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90133.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89260.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,98022.0
22432.0,326.0,299932.0,318.0,644.0,322364.0,1.0,8909824077275.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,3072003484.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4095900354.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584028292.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096021744.0
1680.0,12.0,2345.0,11.0,23.0,4025.0,1.0,3071918420.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4096109728.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167937244.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,112738.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,5120313652.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91360.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512031147.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89260.0
116.0,2.0,56.0,1.0,3.0,172.0,1.0,511949581.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,195802.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,118778.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680073796.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90133.0
43371.0,30.0,1450.0,20.0,50.0,44821.0,1.0,48127985969.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29140.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,118605.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,98022.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99151.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92223.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38355.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,32241.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40266.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,116733.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103663.0
3082.0,15.0,3349.0,16.0,31.0,6431.0,1.0,13823994490.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144070742.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,54008.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584028292.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,3072003484.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4095900354.0
116.0,2.0,56.0,1.0,3.0,172.0,1.0,511949581.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,118778.0
1320.0,8.0,1929.0,6.0,14.0,3249.0,1.0,2559940440.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,68848.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101562.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92861.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,10240183476.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,195802.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35254.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29140.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,98022.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4096109728.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,32241.0
138003.0,97.0,4844.0,67.0,164.0,142847.0,1.0,179712008548.0
33627.0,24.0,1160.0,16.0,40.0,34787.0,1.0,33280045950.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,51916.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,144436.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105087.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91360.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89260.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,118605.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99151.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38355.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40266.0
22432.0,326.0,299932.0,318.0,644.0,322364.0,1.0,8909824077275.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6143921288.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40655.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6144120944.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90133.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096021744.0
1680.0,12.0,2345.0,11.0,23.0,4025.0,1.0,3071918420.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92223.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167937244.0
3082.0,15.0,3349.0,16.0,31.0,6431.0,1.0,13823994490.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144070742.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,54008.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584028292.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,3072003484.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4095900354.0
116.0,2.0,56.0,1.0,3.0,172.0,1.0,511949581.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6143921288.0
25908.0,20.0,944.0,13.0,33.0,26852.0,1.0,27136301336.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6144120944.0
22364.0,325.0,298964.0,317.0,642.0,321328.0,1.0,8880128069037.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,118778.0
138003.0,97.0,4844.0,67.0,164.0,142847.0,1.0,179712008548.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,10240183476.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,51916.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35254.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096021744.0
1680.0,12.0,2345.0,11.0,23.0,4025.0,1.0,3071918420.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4096109728.0
1208.0,6.0,1929.0,6.0,12.0,3137.0,1.0,1535972895.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,68848.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101562.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92861.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,144436.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40655.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105087.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,195802.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91360.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90133.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89260.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29140.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,118605.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,98022.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99151.0
3082.0,15.0,3349.0,16.0,31.0,6431.0,1.0,13823994490.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144070742.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,54008.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584028292.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,3072003484.0
1160.0,6.0,1593.0,5.0,11.0,2753.0,1.0,1535971422.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,68848.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101562.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,10240183476.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40655.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35254.0
22364.0,325.0,298964.0,317.0,642.0,321328.0,1.0,8880128069037.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6143921288.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92861.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6144120944.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,195802.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90133.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096021744.0
138003.0,97.0,4844.0,67.0,164.0,142847.0,1.0,179712008548.0
17475.0,12.0,580.0,8.0,20.0,18055.0,1.0,16896405843.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,51916.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,144436.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105087.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91360.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584090268.0
22364.0,325.0,298964.0,317.0,642.0,321328.0,1.0,8880128069037.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4608104694.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511855157.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656038422.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5632057943.0
3082.0,15.0,3349.0,16.0,31.0,6431.0,1.0,13823994490.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4096249764.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,87006.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632046270.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6143921288.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144070742.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,10240183476.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,54008.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6144120944.0
1264.0,7.0,1929.0,6.0,13.0,3193.0,1.0,1535990006.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35254.0
138003.0,97.0,4844.0,67.0,164.0,142847.0,1.0,179712008548.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,68848.0
7006.0,4.0,216.0,3.0,7.0,7222.0,1.0,6655978663.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88020.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91656.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,65324.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101792.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97219.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52935.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93168.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,113905.0
89.0,1.0,148.0,1.0,2.0,237.0,2.0,121106.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101562.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,51916.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92861.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,144436.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40655.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105087.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3584090268.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656038422.0
3082.0,15.0,3349.0,16.0,31.0,6431.0,1.0,13823994490.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,87006.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632046270.0
1556.0,11.0,2149.0,9.0,20.0,3705.0,1.0,7679983675.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,54008.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88020.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91656.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97219.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52935.0
89.0,1.0,148.0,1.0,2.0,237.0,2.0,121106.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101562.0
22296.0,324.0,297996.0,316.0,640.0,320292.0,1.0,8849920015630.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4608104694.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511855157.0
